Date,low,high,open,close,vol,polarity,subjectivity,AVGprice,polNorm
8/19/16,572.7,577,574,573.7,4038.3,0,0,574.85,0.5
8/20/16,572.4,583.9,573.7,581.9,3581.2,0,0,578.15,0.5
8/21/16,579.3,584,581.7,581.3,2442.6,0.445833333,0.722916667,581.65,0.722916667
8/22/16,579.2,587,581.3,585.2,4493.4,0,0,583.1,0.5
8/23/16,577.5,586.8,585.2,582.4,5092.3,0,0,582.15,0.5
8/24/16,575.3,582.7,582.4,578.5,3857,0,0,579,0.5
8/25/16,573.1,579,578.7,575.6,4109.1,0,0,576.05,0.5
8/26/16,574.8,579.9,575.6,579.3,3354.2,0,0,577.35,0.5
8/27/16,569,579.4,579.3,570.8,3059.5,0,0,574.2,0.5
8/28/16,569.6,575.4,570.8,575.4,2587.5,0,0,572.5,0.5
8/29/16,571.2,577.7,575.4,573.2,4569.6,0,0,574.45,0.5
8/30/16,572.5,576.8,573.2,575,4175.8,0,0,574.65,0.5
8/31/16,569.2,575.2,575,572.9,4439.6,0,0,572.2,0.5
9/1/16,568.1,573.3,572.9,573,5203.4,0.061296986,0.475119664,570.7,0.530648493
9/2/16,570,578,572.9,576.2,4827.4,0,0,574,0.5
9/3/16,574.7,601,576.4,600.9,4707.9,0,0,587.85,0.5
9/4/16,597.5,617.1,600.9,611.9,4592.9,0,0,607.3,0.5
9/5/16,601.6,612,611.9,605.7,3010.8,-0.005470085,0.499316239,606.8,0.497264958
9/6/16,605.5,613,605.9,613,4169.7,0,0,609.25,0.5
9/7/16,609.2,618.5,613,615.2,4681,0,0,613.85,0.5
9/8/16,613.4,631.3,615.2,628,5225,0,0,622.35,0.5
9/9/16,618.2,628.7,628,622.1,4502.9,0,0,623.45,0.5
9/10/16,620.6,626.5,622.1,623.7,2819.1,0,0,623.55,0.5
9/11/16,591.8,630.1,623.6,607.9,4289.6,0,0,610.95,0.5
9/12/16,603,609.4,607.9,606.7,3986.2,0,0,606.2,0.5
9/13/16,605.2,610,606.9,608.6,3888.1,0,0,607.6,0.5
9/14/16,608,612,608.4,608.4,3744.7,-0.003392857,0.492232143,610,0.498303572
9/15/16,603.3,609.5,608.5,605.4,3965.7,0,0,606.4,0.5
9/16/16,603.2,608.1,605.4,607.9,4171,0,0,605.65,0.5
9/17/16,604,609,608,607.9,2942.6,0.05303237,0.464574596,606.5,0.526516185
9/18/16,607.2,611.9,607.9,611.4,3091.5,0,0,609.55,0.5
9/19/16,607.4,612.5,611.4,608.6,3096.5,0,0,609.95,0.5
9/20/16,605.6,609.9,608.6,605.6,4601.7,0,0,607.75,0.5
9/21/16,592.6,605.6,605.6,597,4885.9,0,0,599.1,0.5
9/22/16,594.8,598.5,597,596.2,3998.4,0,0,596.65,0.5
9/23/16,595.1,603.3,596,603,3759,0,0,599.2,0.5
9/24/16,601.1,605.9,603,603.7,2646.5,0,0,603.5,0.5
9/25/16,599.4,606,603.7,601.7,2577.2,0,0,602.7,0.5
9/26/16,600,608,601.7,607.1,4292.3,0,0,604,0.5
9/27/16,601.4,607.5,607,605.7,4345.5,0,0,604.45,0.5
9/28/16,603.2,606,605.7,605,3710,0,0,604.6,0.5
9/29/16,603.6,606.9,605,606,4106.8,0,0,605.25,0.5
9/30/16,605,609,606,609,4626.8,0,0,607,0.5
10/1/16,609,617.2,609,615.6,3480,0,0,613.1,0.5
10/2/16,608.7,615.9,615.6,612.4,2911.9,0,0,612.3,0.5
10/3/16,610.7,615.2,612.4,613,4436.8,0,0,612.95,0.5
10/4/16,606.9,613.2,613,610.3,5060.9,0,0,610.05,0.5
10/5/16,609.2,614.2,610.3,613.2,4454.4,0,0,611.7,0.5
10/6/16,610.3,613.4,613.2,611.9,3920.1,0,0,611.85,0.5
10/7/16,609.9,618.7,611.8,618,5120,0,0,614.3,0.5
10/8/16,617.6,620,618.1,619.5,2794,0,0,618.8,0.5
10/9/16,617,619.6,619.5,617.4,2329.9,0,0,618.3,0.5
10/10/16,615.5,619.2,617.4,618.7,3896.6,0,0,617.35,0.5
10/11/16,618.1,647,618.7,642.1,6316.5,0,0,632.55,0.5
10/12/16,631.9,643.6,642.3,635.8,4334.7,0,0,637.75,0.5
10/13/16,632,639.8,635.9,635.7,3845.2,0,0,635.9,0.5
10/14/16,624.1,640,635.8,638,4365.9,0,0,632.05,0.5
10/15/16,636,640,638,638.2,683.8,0,0,638,0.5
10/16/16,637.9,643.9,638.2,641.9,2547.6,0,0,640.9,0.5
10/17/16,636.3,643.5,642.1,639.6,3950.2,0,0,639.9,0.5
10/18/16,632.2,640,639.6,635.1,4126.8,0,0,636.1,0.5
10/19/16,625.6,637,635.1,629.8,4465.1,0,0,631.3,0.5
10/20/16,626,630,629.8,628,4170.5,0,0,628,0.5
10/21/16,627.5,633.4,628.2,630.8,4162.8,0,0,630.45,0.5
10/22/16,629.3,658,630.7,652.8,4586.8,0,0,643.65,0.5
10/23/16,645.3,655.8,653,651,3075.7,0,0,650.55,0.5
10/24/16,645.8,652.9,651,650,3670.5,-0.019024158,0.495631036,649.35,0.490487921
10/25/16,649,657.5,650,654.3,4814.9,0,0,653.25,0.5
10/26/16,652.5,678,654.3,674,5843.5,0,0,665.25,0.5
10/27/16,673.5,692.4,674,691.2,6771.9,0,0,682.95,0.5
10/28/16,683.2,691.2,691,690,4410,0,0,687.2,0.5
10/29/16,689.4,725.6,690,714.3,6583.5,0,0,707.5,0.5
10/30/16,692,715,714.3,697.4,3799.5,0,0,703.5,0.5
10/31/16,681,709.7,697.4,696.9,4474.9,0,0,695.35,0.5
11/1/16,695.7,737.5,697.1,730.7,6909.2,0,0,716.6,0.5
11/2/16,720,744.6,730.7,744.6,5096.8,0,0,732.3,0.5
11/3/16,672.1,746.2,744.6,690,10331.3,0,0,709.15,0.5
11/4/16,683.8,708.3,690,706.3,5229.2,-0.000703125,0.465694444,696.05,0.499648438
11/5/16,697.7,708,706,707,2999.2,0,0,702.85,0.5
11/6/16,705.9,719.8,707,717,3013.2,0.079093962,0.452218476,712.85,0.539546981
11/7/16,701.4,717.3,717,706.4,4168.8,0,0,709.35,0.5
11/8/16,704.2,716.4,706.4,711.2,4361.5,0,0,710.3,0.5
11/9/16,710,747.3,711.3,721,12022.2,0,0,728.65,0.5
11/10/16,705.8,723.6,721,712.9,4441.9,0,0,714.7,0.5
11/11/16,712.5,719,713,716.9,3363.9,0,0,715.75,0.5
11/12/16,702.4,717,716.6,704.5,3130.2,0,0,709.7,0.5
11/13/16,685.7,705.9,704.6,704,4207.8,0,0,695.8,0.5
11/14/16,695.1,708.6,704,708.3,4818.8,0,0,701.85,0.5
11/15/16,671.2,716.3,708.4,712.3,4793.8,0,0,693.75,0.5
11/16/16,710,743.8,711.9,739.8,6194.5,0,0,726.9,0.5
11/17/16,729,750,738.1,730.7,4171.5,0,0,739.5,0.5
11/18/16,728.9,751,729.6,748.5,4633.6,0.1,0.46,739.95,0.55
11/19/16,738,752.3,748.6,750.8,2953.7,0,0,745.15,0.5
11/20/16,715,753.8,750.8,732,4322.1,0,0,734.4,0.5
11/21/16,730,738.5,731.7,736.4,2984.9,0,0,734.25,0.5
11/22/16,726.4,748.8,736.4,746.7,4276.8,0,0,737.6,0.5
11/23/16,734,747.1,746.7,741.5,3627,0,0,740.55,0.5
11/24/16,727,744,741.5,738,3472.6,0,0,735.5,0.5
11/25/16,729,740,738,739.7,3157.8,0,0,734.5,0.5
11/26/16,726,740,739.5,735.7,2706.8,0,0,733,0.5
11/27/16,728,738,735.7,729.2,2682.7,0.35,0.55,733,0.675
11/28/16,729,736.4,729.2,729.8,3864.9,0,0,732.7,0.5
11/29/16,728.2,734.4,730.2,732.4,3807.5,0,0.125,731.3,0.5
11/30/16,729.2,745,732.4,742.7,3949.9,0,0,737.1,0.5
12/1/16,741.6,754.9,742.5,754,4190.2,0,0,748.25,0.5
12/2/16,753.5,780,754,769.2,6041,0,0,766.75,0.5
12/3/16,759,771.9,769.8,767,3180.1,0,0,765.45,0.5
12/4/16,762.8,769.8,766.9,768,2759.9,0,0,766.3,0.5
12/5/16,748.6,768,767.9,752,4823.7,0,0,758.3,0.5
12/6/16,752,761.6,752,759.8,4499.1,0,0,756.8,0.5
12/7/16,750.3,768.9,759.9,764.3,4572.3,0,0,759.6,0.5
12/8/16,761.7,772.8,764.3,767.9,4839.3,0,0,767.25,0.5
12/9/16,766,773.2,767.9,773.2,3932.5,0,0,769.6,0.5
12/10/16,770,777,773.2,775.9,3365.9,0,0,773.5,0.5
12/11/16,765,776.1,776,771,3105.1,0,0,770.55,0.5
12/12/16,770.9,782,771,778.9,4390,0.10212766,0.305791962,776.45,0.55106383
12/13/16,772.8,790.3,779.3,776.2,5414.7,0,0,781.55,0.5
12/14/16,773.2,781.8,776.6,777.7,4486.6,0,0,777.5,0.5
12/15/16,775,780,777.7,776.2,5927.5,0,0,777.5,0.5
12/16/16,774.8,785,776.2,781,5719.7,0,0,779.9,0.5
12/17/16,779.5,792,780.8,788.6,4364.3,0,0,785.75,0.5
12/18/16,787.2,792,789,790.7,2847,0,0,789.6,0.5
12/19/16,789,795,790.7,790.8,5496.4,0,0,792,0.5
12/20/16,788.6,799.2,791,799,5925.2,0,0,793.9,0.5
12/21/16,798.9,834.5,799,834.5,8442.9,0,0,816.7,0.5
12/22/16,832.4,875.8,834.2,856,8778.2,0,0,854.1,0.5
12/23/16,855.4,918.5,856.4,917.3,12735.2,0,0,886.95,0.5
12/24/16,880.1,918.2,917.3,891.5,6458,0,0,899.15,0.5
12/25/16,851.1,897.4,891.6,896.1,5380.1,0,0,874.25,0.5
12/26/16,890,908.2,895.9,902.1,3297.9,0,0,899.1,0.5
12/27/16,895,943.4,902.1,925.2,6719.9,0,0,919.2,0.5
12/28/16,924,983.5,925.3,982.2,9792.3,0,0,953.75,0.5
12/29/16,950.5,988.9,982.2,970.7,8997.9,0,0,969.7,0.5
12/30/16,930.3,970.5,970.5,960.8,7945.8,0.067866419,0.494637188,950.4,0.53393321
12/31/16,949,973.4,961.5,973.4,3837.3,0,0,961.2,0.5
1/1/17,964.4,1000,973.4,993,4421.5,0,0,982.2,0.5
1/2/17,990.5,1034.4,993,1011.4,7723.6,0,0,1012.45,0.5
1/3/17,1006.7,1037,1011.5,1020.7,8615.3,0,0,1021.85,0.5
1/4/17,1018,1147,1020.7,1130.3,16222.2,-0.075454545,0.61,1082.5,0.462272728
1/5/17,880,1175,1131.1,1007,20446.4,0,0,1027.5,0.5
1/6/17,875,1033.8,1007,895.7,14274.3,0,0,954.4,0.5
1/7/17,802.1,910,895.8,909,11217.2,0,0,856.05,0.5
1/8/17,899.2,953.8,909,923.3,5410,0,0,926.5,0.5
1/9/17,886.4,923.6,922,902.7,5909.6,0,0,905,0.5
1/10/17,899,915.1,902.7,907,7226,0,0,907.05,0.5
1/11/17,765,924,906.8,795.8,19443.6,0,0,844.5,0.5
1/12/17,734.6,840,795.8,812.2,13200.5,0,0,787.3,0.5
1/13/17,782.8,835,812.2,831.4,10492.7,0,0,808.9,0.5
1/14/17,822.3,847.5,831.4,828,4774.3,0,0,834.9,0.5
1/15/17,819,835,828,833.3,2941.9,0.061798246,0.494777221,827,0.530899123
1/16/17,826,840,833.4,834.4,3428.9,-0.162626263,0.515656566,833,0.418686869
1/17/17,830.1,909,834.4,906,7253.5,0,0,869.55,0.5
1/18/17,850,916.7,906.1,888,6938,0,0,883.35,0.5
1/19/17,883.1,907,888,902.9,5070.2,0,0,895.05,0.5
1/20/17,890,904.6,902.9,894.3,3110.6,0,0,897.3,0.5
1/21/17,891.3,930,894.3,925.1,4666.7,0,0,910.65,0.5
1/22/17,902,946.2,925.1,931.2,5044.2,0,0,924.1,0.5
1/23/17,910.6,931.3,929.4,910.7,4142.9,0,0,920.95,0.5
1/24/17,880,923,911.8,887,6401.7,0.118508772,0.393270677,901.5,0.559254386
1/25/17,887,904,887,896,4535.1,0.263085938,0.444791667,895.5,0.631542969
1/26/17,896,922,896.8,917,4718.1,0.012121212,0.447811448,909,0.506060606
1/27/17,911,924.5,917,922.6,3719.1,0.147857143,0.28,917.75,0.573928572
1/28/17,921.8,925.5,922.9,925,2634.5,0,0,923.65,0.5
1/29/17,915,927.5,924.7,916.5,2592.3,0,0,921.25,0.5
1/30/17,914.7,924,916.6,923.2,3622.3,-0.022340426,0.446040189,919.35,0.488829787
1/31/17,922.9,972.3,923.3,970,6733.3,0,0,947.6,0.5
2/1/17,963.8,992.8,970,992.8,5993.6,0.075,0.641666667,978.3,0.5375
2/2/17,978.7,1010,992.8,1008.4,5728.2,0,0,994.35,0.5
2/3/17,994.3,1024.5,1008.4,1018,6776.3,0,0,1009.4,0.5
2/4/17,1001.8,1044.1,1018.5,1035.5,4793.8,0,0,1022.95,0.5
2/5/17,1003,1036.3,1035.5,1016.3,4621.4,0.092935681,0.529946038,1019.65,0.546467841
2/6/17,1014.6,1027.7,1016.3,1022.6,4367.3,0,0,1021.15,0.5
2/7/17,1021.8,1058.3,1022.6,1054,5492.4,0,0,1040.05,0.5
2/8/17,1016.5,1070,1054,1056.7,6980,0,0,1043.25,0.5
2/9/17,925,1079,1057.2,994.2,16569.7,-0.267361111,0.488888889,1002,0.366319445
2/10/17,961,1008,993.6,1002,7943.7,0,0.1,984.5,0.5
2/11/17,995.5,1023.9,1001.9,1018.6,4322,0,0,1009.7,0.5
2/12/17,1008,1018.9,1018.6,1010,1315.7,0.065104167,0.307142857,1013.45,0.532552084
2/13/17,985.7,1021.5,1010,1002.8,4721.8,0,0,1003.6,0.5
2/14/17,992.3,1019,1002.9,1013.9,5910.5,0,0,1005.65,0.5
2/15/17,1007.7,1016,1013.9,1014.5,4494.4,0,0,1011.85,0.5
2/16/17,1013,1041.9,1014.6,1038.9,5996.3,0,0,1027.45,0.5
2/17/17,1036.3,1064.6,1039,1057.3,6334.7,0.06585133,0.335912496,1050.45,0.532925665
2/18/17,1055.6,1073.8,1057.3,1062.2,3934.7,0.059455128,0.50982906,1064.7,0.529727564
2/19/17,1051.3,1067.8,1062.1,1059.9,3025.4,0,0,1059.55,0.5
2/20/17,1051.4,1095,1059.9,1089.8,4434.4,0,0,1073.2,0.5
2/21/17,1082,1133,1090,1128.3,7487.5,0,0,1107.5,0.5
2/22/17,1104.9,1140,1129.7,1128.7,6035.8,0.105128205,0.594139194,1122.45,0.552564103
2/23/17,1128.2,1197,1129.9,1186.9,7574.5,0.011056126,0.393566716,1162.6,0.505528063
2/24/17,1103.3,1221.9,1185.8,1186.9,12746.9,0,0,1162.6,0.5
2/25/17,1110,1189.5,1186.9,1158,6033.9,0,0,1149.75,0.5
2/26/17,1130.9,1187.3,1158,1184.9,4454.4,0.00760148,0.457079948,1159.1,0.50380074
2/27/17,1176,1199,1184.9,1195.8,5776.5,0.214814815,0.512962963,1187.5,0.607407408
2/28/17,1179.6,1214.9,1195.8,1195.1,6720.4,-0.017857143,0.28952381,1197.25,0.491071429
3/1/17,1085.7,1230,1194.5,1230,8122.9,0.249172445,0.490335097,1157.85,0.624586223
3/2/17,1220,1298.6,1230,1269.2,8940.3,0,0,1259.3,0.5
3/3/17,1255.6,1295,1269.2,1292.9,8290.6,0.035353535,0.358585859,1275.3,0.517676768
3/4/17,1226.4,1294.5,1293.1,1274,6385,0,0,1260.45,0.5
3/5/17,1247.1,1279,1273.9,1279,3996.8,0,0,1263.05,0.5
3/6/17,1268.8,1288,1278.6,1285,4763.6,0,0,1278.4,0.5
3/7/17,1050,1288,1285,1237.4,10811.1,0,0,1169,0.5
3/8/17,1128,1246,1237.4,1150.2,13025,0,0,1187,0.5
3/9/17,1131.1,1215,1150.2,1197.3,8524.5,0,0,1173.05,0.5
3/10/17,956.8,1360,1197.3,1109,25699.7,0,0,1158.4,0.5
3/11/17,1107,1219,1111.9,1188.1,10281.2,0,0,1163,0.5
3/12/17,1150,1244,1188.1,1235.6,6729.2,0.216597403,0.49208658,1197,0.608298702
3/13/17,1206,1249,1235.3,1245.5,9584.4,0,0,1227.5,0.5
3/14/17,1213.6,1262,1245.5,1247.4,7464.3,0,0,1237.8,0.5
3/15/17,1240,1264.6,1247.4,1263,7273.3,0.140123822,0.446288303,1252.3,0.570061911
3/16/17,1117.8,1277.3,1263.6,1175.1,16599.3,-0.063914141,0.510137085,1197.55,0.46804293
3/17/17,1065.7,1175.1,1175.1,1069.6,19222.9,0,0,1120.4,0.5
3/18/17,919.4,1096,1068.8,970,23968.8,0,0,1007.7,0.5
3/19/17,961.6,1062.9,970,1019.5,13518.4,0.125,0.544166667,1012.25,0.5625
3/20/17,1011,1052,1019.1,1045,8919.4,0,0,1031.5,0.5
3/21/17,1042.7,1120,1046.8,1114.4,12493.2,0,0.066666667,1081.35,0.5
3/22/17,985.2,1115,1114.4,1034.6,14577.9,0,0,1050.1,0.5
3/23/17,1013,1057.4,1038.9,1025.1,7782.6,0,0,1035.2,0.5
3/24/17,920.1,1030.3,1025.1,934.9,19003.4,0,0,975.2,0.5
3/25/17,890,974,933.9,963.7,16665.1,0.19,0.5,932,0.595
3/26/17,943.9,1005,963.7,973.1,9504.8,0.035763889,0.363888889,974.45,0.517881945
3/27/17,961.1,1045.9,974,1042.1,10235.9,0,0,1003.5,0.5
3/28/17,1016.2,1069.4,1042.3,1045.4,9055.4,0,0,1042.8,0.5
3/29/17,1005.8,1058.2,1045.5,1043.3,8676.3,0.015104167,0.523958333,1032,0.507552084
3/30/17,1022,1052.9,1043.1,1042.3,8312.8,0,0,1037.45,0.5
3/31/17,1038.1,1094.5,1042.3,1089,11274.1,0.166666667,0.660493827,1066.3,0.583333334
4/1/17,1071.4,1111,1089,1092,6727,0,0,1091.2,0.5
4/2/17,1080,1119,1092,1114,7882.4,-0.3,0.6,1099.5,0.35
4/3/17,1112.2,1168.7,1113.2,1152.6,12694.1,0.099583333,0.59,1140.45,0.549791667
4/4/17,1125,1164.1,1152.1,1144,8960.6,0,0,1144.55,0.5
4/5/17,1114.9,1145,1144,1133,8705.9,0,0,1129.95,0.5
4/6/17,1133,1207,1133,1192.3,11233.5,0,0,1170,0.5
4/7/17,1175.3,1203,1192.3,1194,6984.4,0,0,1189.15,0.5
4/8/17,1170,1198,1194,1184.5,4423.1,0,0.45,1184,0.5
4/9/17,1175.8,1221,1184.5,1211,5819.9,0.107994418,0.434011164,1198.4,0.553997209
4/10/17,1201,1219.8,1211,1210,5645,0,0,1210.4,0.5
4/11/17,1200,1234,1210,1224,5481.1,0.4,0.7,1217,0.7
4/12/17,1209.6,1227.9,1224,1214.2,6494.2,0,0,1218.75,0.5
4/13/17,1149,1219.5,1214.7,1177,9426.5,0.129197995,0.354928989,1184.25,0.564598998
4/14/17,1170.1,1196.9,1177,1173.7,5666.3,0,0,1183.5,0.5
4/15/17,0.1,1191,1173.1,1178.8,3972,0,0,595.55,0.5
4/16/17,1171.7,1189.9,1178.8,1178,3084.5,0,0,1180.8,0.5
4/17/17,1170.8,1197.6,1177.6,1189.9,6548.1,0,0,1184.2,0.5
4/18/17,1189.8,1206.6,1191,1201.9,6269.9,0,0,1198.2,0.5
4/19/17,1191.1,1215.3,1201.9,1214.2,6273.6,0,0,1203.2,0.5
4/20/17,1212,1240.6,1214.2,1236.2,7747.2,0,0,1226.3,0.5
4/21/17,1236.2,1258.8,1236.2,1250,6669.1,0,0,1247.5,0.5
4/22/17,1221.5,1253,1250,1247,6147.3,0,0,1237.25,0.5
4/23/17,1236.2,1254,1246.8,1252,5023.5,0,0,1245.1,0.5
4/24/17,1246.3,1261.2,1251.9,1257.3,5906.3,0,0,1253.75,0.5
4/25/17,1256.2,1287,1256.6,1281.2,8117.9,0.088013136,0.349532651,1271.6,0.544006568
4/26/17,1279.5,1320,1281.2,1298.4,9597.6,0.8,0.7,1299.75,0.9
4/27/17,1295.4,1360,1297.6,1349.3,10484.9,0,0,1327.7,0.5
4/28/17,1300.2,1381,1349.8,1353.3,14008.5,0.160416667,0.216666667,1340.6,0.580208334
4/29/17,1335.6,1369.5,1353,1365.4,9669.3,0,0,1352.55,0.5
4/30/17,1334,1394.5,1365,1384.6,10543.2,0,0,1364.25,0.5
5/1/17,1371,1466.7,1384.6,1436.5,16992.3,0,0,1418.85,0.5
5/2/17,1426.5,1492.9,1436.5,1472,12031.6,0,0,1459.7,0.5
5/3/17,1453.7,1533,1471.8,1533,16319,0,0,1493.35,0.5
5/4/17,1482.1,1665,1533,1563.4,26721.2,0,0,1573.55,0.5
5/5/17,1535.1,1630,1561.5,1551.3,16888.2,0.126342593,0.382592593,1582.55,0.563171297
5/6/17,1551.3,1598.9,1551.3,1585.4,9367.7,0,0,1575.1,0.5
5/7/17,1563.9,1618.3,1585.5,1609.6,11737.6,0.083022774,0.329865424,1591.1,0.541511387
5/8/17,1608,1713,1611.1,1713,15894.9,0.185837438,0.490558292,1660.5,0.592918719
5/9/17,1630,1794.7,1713,1720.4,19879,0,0,1712.35,0.5
5/10/17,1691.3,1800,1720.2,1795,13458.2,0.16366588,0.416873278,1745.65,0.58183294
5/11/17,1771,1889,1795,1837.9,15726.1,0,0,1830,0.5
5/12/17,1651,1838,1838,1695.6,16527.8,-0.016990879,0.398018933,1744.5,0.491504561
5/13/17,1610,1793,1695.6,1792.7,12380,0.187424242,0.554006734,1701.5,0.593712121
5/14/17,1763.3,1829,1791.7,1800,6806.5,0.197406746,0.434210317,1796.15,0.598703373
5/15/17,1702.4,1803,1800,1747.8,10191.9,0,0,1752.7,0.5
5/16/17,1690.1,1777.8,1747.8,1777.5,11414.5,0,0,1733.95,0.5
5/17/17,1745,1840,1777.5,1813.2,13813.2,0,0,1792.5,0.5
5/18/17,1800,1900,1813.2,1899.2,11391,0,0,1850,0.5
5/19/17,1890.7,1980,1899.5,1976.2,18971.8,0.131387302,0.401274074,1935.35,0.565693651
5/20/17,1970,2059,1976.2,2058.9,13176.3,0,0,2014.5,0.5
5/21/17,1988.6,2102.7,2058.9,2057,17762.5,0.2025,0.625,2045.65,0.60125
5/22/17,1975,2298,2057,2123.3,29431.5,0,0,2136.5,0.5
5/23/17,2100.9,2283,2123.3,2272.8,17640.9,0,0,2191.95,0.5
5/24/17,2266.5,2474.7,2272.7,2433,24659.7,0.25,0.5625,2370.6,0.625
5/25/17,2226.9,2806,2433,2355,37194.8,0,0,2516.45,0.5
5/26/17,2052,2683.2,2362.2,2272.7,31755.9,0.4,0.4,2367.6,0.7
5/27/17,1913.2,2353.4,2276.5,2100,32466.2,0,0,2133.3,0.5
5/28/17,2099.9,2343,2100,2232.8,18342.7,0,0,2221.45,0.5
5/29/17,2141.1,2357.9,2237,2279.5,16926.3,0,0,2249.5,0.5
5/30/17,2112.3,2336.9,2279.2,2191.6,20916,0,0,2224.6,0.5
5/31/17,2173.8,2338.9,2191.6,2303.3,21726.9,0,0,2256.35,0.5
6/1/17,2302,2488,2303.6,2420,21390.3,0,0,2395,0.5
6/2/17,2379.4,2479,2420,2479,12890.7,0,0,2429.2,0.5
6/3/17,2448,2599,2479,2548,13441.9,0,0,2523.5,0.5
6/4/17,2470,2556.1,2548.3,2521.4,13820.8,0,0,2513.05,0.5
6/5/17,2517,2698,2521.4,2698,13599.8,0,0,2607.5,0.5
6/6/17,2674.7,2938.6,2698,2871.3,28609.6,0.15015417,0.532819387,2806.65,0.575077085
6/7/17,2598.7,2885,2871.3,2685.6,19476.2,0,0,2741.85,0.5
6/8/17,2611.4,2808.8,2690,2799.7,13453.7,0,0,2710.1,0.5
6/9/17,2786.2,2861.6,2799.8,2811.4,11440.3,0,0,2823.9,0.5
6/10/17,2801.2,2942,2811.4,2931.2,18734.9,0.144652528,0.40742574,2871.6,0.572326264
6/11/17,2881,2999,2931.2,2999,16295.5,0,0,2940,0.5
6/12/17,2463.9,3000,2999,2655.7,38941.2,0,0,2731.95,0.5
6/13/17,2649.5,2799,2654.4,2709,19717,0,0,2724.25,0.5
6/14/17,2330,2827,2709,2432.2,28257.1,0,0,2578.5,0.5
6/15/17,2050,2525,2432.2,2410,42025,0,0,2287.5,0.5
6/16/17,2287.8,2524.6,2410,2480.4,21892,0.179315476,0.501140873,2406.2,0.589657738
6/17/17,2414,2679.2,2480.4,2634.9,17601.3,0,0,2546.6,0.5
6/18/17,2455,2670,2634.9,2515.2,13831.6,0,0,2562.5,0.5
6/19/17,2481.9,2597,2515.2,2597,13928.6,0.083109041,0.428381643,2539.45,0.541554521
6/20/17,2585.4,2777,2597,2725.1,19230.1,0,0.5,2681.2,0.5
6/21/17,2559.5,2781.6,2725.1,2643.4,18065.1,0,0,2670.55,0.5
6/22/17,2598,2724.7,2643.3,2680,12179.6,0,0,2661.35,0.5
6/23/17,2665,2743,2679.9,2690.8,9674.1,0,0,2704,0.5
6/24/17,2503,2718.4,2690.8,2574.8,12808.5,0,0,2610.7,0.5
6/25/17,2430,2625,2574.9,2505.6,13739.2,0,0,2527.5,0.5
6/26/17,2258.3,2563.9,2505.6,2407.9,20262.8,0,0,2411.1,0.5
6/27/17,2264,2575.8,2407.9,2575.8,22151.5,0.058823529,0.405882353,2419.9,0.529411765
6/28/17,2457,2605,2573.2,2553.1,16241,0,0,2531,0.5
6/29/17,2506.1,2592,2553.1,2530,9048.2,0,0,2549.05,0.5
6/30/17,2446.2,2554,2531.2,2455.2,11861,0,0,2500.1,0.5
7/1/17,2400,2515,2455.2,2423.6,8448.1,0,0,2457.5,0.5
7/2/17,2385,2545,2424.1,2516.7,9098.3,0,0,2465,0.5
7/3/17,2479.8,2584.8,2515.4,2542.4,10045.8,0.191579885,0.446208791,2532.3,0.595789943
7/4/17,2542.2,2636.1,2542.4,2602,10680.6,0,0,2589.15,0.5
7/5/17,2551.1,2630.2,2602,2617,10183.6,0,0,2590.65,0.5
7/6/17,2580.7,2623.5,2617,2604.8,8208,0,0,2602.1,0.5
7/7/17,2472,2607.6,2604.9,2501.2,11640.8,0,0,2539.8,0.5
7/8/17,2471.2,2563.5,2501.2,2561.1,7869.9,0.125541126,0.424134199,2517.35,0.562770563
7/9/17,2500,2579.8,2560.8,2509,5647.4,0,0,2539.9,0.5
7/10/17,2250,2523,2508,2331,15554,0,0,2386.5,0.5
7/11/17,2265,2410,2330.9,2310,15670.6,-0.057275132,0.513756614,2337.5,0.471362434
7/12/17,2250,2415,2310,2383.4,13834.5,0,0,2332.5,0.5
7/13/17,2308.1,2416.8,2384.4,2340,9541.5,0,0,2362.45,0.5
7/14/17,2150,2349.3,2340,2217.2,13549.2,0,0,2249.65,0.5
7/15/17,1964.3,2224.8,2217,1964.3,16334.7,0.333333333,0.486111111,2094.55,0.666666667
7/16/17,1758.2,2043.9,1964.3,1911.8,21740.9,0.121222222,0.638037037,1901.05,0.560611111
7/17/17,1909.6,2238.1,1911.8,2235.2,21436.8,0.5,0.5,2073.85,0.75
7/18/17,2134.4,2393.4,2235.1,2308.2,23795.6,0,0,2263.9,0.5
7/19/17,2216,2396,2307.5,2259,18567.5,0,0,2306,0.5
7/20/17,2259,2957,2259,2873.5,36509.3,0.2059375,0.51875,2608,0.60296875
7/21/17,2608.3,2880,2873.4,2657.4,23062.2,0,0,2744.15,0.5
7/22/17,2647,2869.9,2661,2825.3,12225.6,-0.011581974,0.481372697,2758.45,0.494209013
7/23/17,2691,2848,2825.3,2754.3,10195,0.034027778,0.355555556,2769.5,0.517013889
7/24/17,2726.8,2799.2,2755.2,2762.3,8105.6,0,0,2763,0.5
7/25/17,2449.7,2782.4,2761.7,2564,19195.8,0,0,2616.05,0.5
7/26/17,2403,2614,2564,2526,13019,0,0,2508.5,0.5
7/27/17,2514.1,2686.2,2526,2665,10034.5,0.122465074,0.417452205,2600.15,0.561232537
7/28/17,2655.6,2825.1,2665,2786.1,17189.2,0,0,2740.35,0.5
7/29/17,2656,2791,2786.1,2700.2,9860.1,0,0,2723.5,0.5
